id	status	price	genres	default_country_policy	countries
25115	NORMAL	6.08	0,60	ALLOW	
11200	NORMAL	0.26	0,60	ALLOW	
56119	NORMAL	6.76	0,60	ALLOW	
41162	NORMAL	8.04	0,60	ALLOW	
76231	NORMAL	9.48	0,60	ALLOW	
40784	NORMAL	7.08	0,60	ALLOW	
54755	NORMAL	0.42	0,60	ALLOW	
27796	NORMAL	2.47	0,88	ALLOW	
70461	NORMAL	2.89	0,77	ALLOW	
30955	NORMAL	8.72	0,60	ALLOW	
12167	NORMAL	2.43	0,60	ALLOW	
27329	NORMAL	3.46	0,60	ALLOW	
4889	NORMAL	3.44	0,60	ALLOW	
5066	NORMAL	8.94	0,60	ALLOW	
81494	NORMAL	4.75	59,60	ALLOW	
40117	NORMAL	0.14	0,60	ALLOW	
30769	NORMAL	9.59	59,60	ALLOW	
55097	NORMAL	2.24	0,60	ALLOW	
5190	NORMAL	8.44	99,127	ALLOW	
18621	FROZEN	4.33	0,77	ALLOW	
35239	NORMAL	3.12	99,127	ALLOW	
2913	NORMAL	0.92	52,88	ALLOW	
5497	NORMAL	6.38	61,62	ALLOW	
86235	NORMAL	4.83	59,82	ALLOW	
74281	NORMAL	3.20	52,56	ALLOW	
17415	NORMAL	9.64	95,128	ALLOW	
50842	NORMAL	1.31	59,128	ALLOW	
71372	NORMAL	1.79	51,72	ALLOW	
82780	NORMAL	4.49	62,74	ALLOW	
59281	NORMAL	7.63	59,60	ALLOW	
41534	FROZEN	7.39	105,128	ALLOW	
8814	NORMAL	7.07	62,74	ALLOW	
29341	NORMAL	4.46	61,74	ALLOW	
56155	NORMAL	1.02	64,88	ALLOW	
21548	NORMAL	9.29	58,71	ALLOW	
99151	NORMAL	9.70	52,88	ALLOW	
52347	NORMAL	0.75	77,101	ALLOW	
73843	NORMAL	0.41	58,68	ALLOW	
89282	NORMAL	4.53	52,58	ALLOW	
92907	NORMAL	0.66	68,77	ALLOW	
51141	NORMAL	1.02	100,126	ALLOW	
44212	NORMAL	9.09	53,112	ALLOW	
54123	NORMAL	1.36	59,97	ALLOW	
96107	NORMAL	3.68	59,60	ALLOW	
77915	NORMAL	9.53	58,64	ALLOW	
56931	NORMAL	7.73	59,60	ALLOW	
47863	NORMAL	3.02	58,88	ALLOW	
38436	TRASHED	4.90	52,90	ALLOW	
74735	FROZEN	1.00	52,88	ALLOW	
47014	NORMAL	2.67	51,58	ALLOW	
12225	NORMAL	9.80	51,74	ALLOW	
82921	NORMAL	8.92	52,64	ALLOW	
70035	NORMAL	2.98	52,88	ALLOW	
31467	NORMAL	7.58	51,80	ALLOW	
83120	NORMAL	3.41	59,60	ALLOW	
90594	NORMAL	6.14	111	ALLOW	
33570	NORMAL	5.78	52,88	ALLOW	
28499	NORMAL	9.32	51,88	ALLOW	
82841	NORMAL	2.11	71,72	ALLOW	
48590	NORMAL	3.29	52,53	ALLOW	
69577	NORMAL	2.88	61,100	ALLOW	
44601	NORMAL	3.85	51,88	ALLOW	
42372	NORMAL	4.13	51,58	ALLOW	
69317	NORMAL	7.99	51,53	ALLOW	
46804	NORMAL	0.05	52,58	ALLOW	
72259	NORMAL	2.70	74,111	ALLOW	
70576	NORMAL	2.39	51,88	ALLOW	
88190	NORMAL	7.68	58,92	ALLOW	
82358	NORMAL	1.93	52,88	ALLOW	
21235	NORMAL	0.77	58,88	ALLOW	
32921	NORMAL	9.43	61,88	ALLOW	
43242	NORMAL	9.22	61,101	ALLOW	
2580	NORMAL	7.87	52,58	ALLOW	
64958	NORMAL	8.26	51,52	ALLOW	
31034	NORMAL	1.58	0,72	ALLOW	
64691	NORMAL	2.79	58,68	ALLOW	
82922	NORMAL	0.53	61,68	ALLOW	
96575	NORMAL	3.89	88,129	ALLOW	
20667	NORMAL	5.36	51,88	ALLOW	
61719	NORMAL	7.68	64,71	ALLOW	
6936	NORMAL	1.47	59,82	ALLOW	
92724	NORMAL	3.54	0,53	ALLOW	
57131	NORMAL	2.48	58,63	ALLOW	
53264	NORMAL	5.74	58,60	ALLOW	
29892	NORMAL	3.15	61,68	ALLOW	
87773	NORMAL	1.71	52,61	ALLOW	
35931	NORMAL	6.15	51,88	ALLOW	
15116	FROZEN	0.60	58,126	ALLOW	
75563	NORMAL	2.10	0,119	ALLOW	
58398	NORMAL	1.43	0,119	ALLOW	
78897	NORMAL	7.54	0,107	ALLOW	
49669	NORMAL	6.48	0,119	ALLOW	
23359	NORMAL	5.07	0,119	ALLOW	
72752	NORMAL	6.81	0,119	ALLOW	
77506	NORMAL	6.49	0,107	ALLOW	
84404	NORMAL	2.92	99,127	ALLOW	
62207	NORMAL	4.49	0,77	ALLOW	
28524	NORMAL	9.95	0,77	ALLOW	
7160	NORMAL	7.20	0,77	ALLOW	
70512	NORMAL	8.29	0,77	ALLOW	
97453	NORMAL	2.29	0,77	ALLOW	
89808	NORMAL	2.89	0,77	ALLOW	
68858	NORMAL	0.44	0,77	ALLOW	
83992	NORMAL	7.86	0,77	ALLOW	
97544	NORMAL	1.27	0,77	ALLOW	
33969	NORMAL	4.01	99,127	ALLOW	
97999	NORMAL	6.28	0,107	ALLOW	
28200	NORMAL	9.55	0,77	ALLOW	
58355	NORMAL	1.42	0,101	ALLOW	
36620	NORMAL	7.38	0,77	ALLOW	
3981	NORMAL	7.51	0,77	ALLOW	
98966	NORMAL	3.83	0,107	ALLOW	
44785	NORMAL	4.55	0,107	ALLOW	
55296	NORMAL	3.05	0,107	ALLOW	
68796	NORMAL	2.32	0,74	ALLOW	
1277	NORMAL	2.47	0,62	ALLOW	
41575	NORMAL	4.33	0,107	ALLOW	
20599	NORMAL	6.07	0,107	ALLOW	
38033	NORMAL	6.26	0,77	ALLOW	
99956	NORMAL	4.52	0,77	ALLOW	
8335	NORMAL	0.41	0,74	ALLOW	
7334	NORMAL	2.17	0,74	ALLOW	
83455	NORMAL	7.73	0,62	ALLOW	
45859	NORMAL	6.96	0,77	ALLOW	
87327	NORMAL	4.68	0,77	ALLOW	
37545	NORMAL	8.25	0,111	ALLOW	
2787	NORMAL	8.38	0,62	ALLOW	
43815	NORMAL	1.69	0,77	ALLOW	
56844	NORMAL	4.92	0,68	ALLOW	
62410	NORMAL	6.77	0,68	ALLOW	
49369	NORMAL	9.51	0,107	ALLOW	
18869	NORMAL	0.25	0,77	ALLOW	
57836	NORMAL	6.14	0,119	ALLOW	
80556	NORMAL	3.95	0,59	ALLOW	
52012	UNRELEASED	8.36	0,77	ALLOW	
46969	NORMAL	2.64	0,77	ALLOW	
76674	NORMAL	3.24	0,119	ALLOW	
93721	NORMAL	3.49	0,59	ALLOW	
55526	NORMAL	4.54	0,68	ALLOW	
45649	NORMAL	0.61	0,119	ALLOW	
66831	NORMAL	6.94	0,77	ALLOW	
14176	NORMAL	5.70	0,77	ALLOW	
59177	NORMAL	1.09	0,77	ALLOW	
8997	NORMAL	0.75	0,119	ALLOW	
11685	NORMAL	1.89	99,127	ALLOW	
94517	NORMAL	5.19	0,77	ALLOW	
44961	NORMAL	8.71	0,77	ALLOW	
9528	NORMAL	9.44	0,59	ALLOW	
76158	NORMAL	8.31	0,59	ALLOW	
32238	NORMAL	4.02	0,77	ALLOW	
81921	NORMAL	7.08	0,77	ALLOW	
46873	NORMAL	1.67	0,77	ALLOW	
4108	FROZEN	6.07	0,77	ALLOW	
78372	NORMAL	6.66	0,62	ALLOW	
90292	NORMAL	6.84	0,107	ALLOW	
86001	NORMAL	8.52	0,107	ALLOW	
72283	NORMAL	4.30	0,77	ALLOW	
59661	NORMAL	1.43	0,62	ALLOW	
5513	NORMAL	3.49	0,62	ALLOW	
78794	NORMAL	0.60	0,119	ALLOW	
47262	NORMAL	8.34	0,107	ALLOW	
63398	NORMAL	2.01	82,84	ALLOW	
77132	NORMAL	8.92	0,59	ALLOW	
80421	NORMAL	3.48	0,56	ALLOW	
26673	NORMAL	0.56	0,59	ALLOW	
22664	NORMAL	7.92	0,62	ALLOW	
12023	NORMAL	7.45	0,62	ALLOW	
77536	NORMAL	4.73	0,77	ALLOW	
62231	NORMAL	9.57	0,107	ALLOW	
71205	NORMAL	3.92	0,77	ALLOW	
22614	NORMAL	6.59	0,107	ALLOW	
51677	NORMAL	0.04	0,77	ALLOW	
36091	NORMAL	2.84	0,107	ALLOW	
49422	NORMAL	5.81	0,107	ALLOW	
72537	NORMAL	3.29	0,107	ALLOW	
2942	NORMAL	7.65	0,77	ALLOW	
16638	NORMAL	2.08	0,107	ALLOW	
40067	NORMAL	3.45	0,77	ALLOW	
4149	NORMAL	6.30	0,77	ALLOW	
54085	NORMAL	3.55	0,107	ALLOW	
1193	NORMAL	4.58	99,127	ALLOW	
88088	NORMAL	6.38	0,59	ALLOW	
4823	NORMAL	2.93	0,119	ALLOW	
95432	NORMAL	6.51	0,55	ALLOW	
13837	NORMAL	1.55	99,127	ALLOW	
89090	NORMAL	8.44	0,52	ALLOW	
63094	NORMAL	9.87	0,77	ALLOW	
87943	NORMAL	1.63	0,101	ALLOW	
54881	FROZEN	3.69	0,74	ALLOW	
35612	FROZEN	6.32	59,61	ALLOW	
66900	NORMAL	1.82	0,107	ALLOW	
54580	NORMAL	9.81	0,77	ALLOW	
33708	NORMAL	4.18	0,59	ALLOW	
54015	FROZEN	9.59	0,119	ALLOW	
71513	FROZEN	6.62	0,59	ALLOW	
8425	FROZEN	7.03	0,107	ALLOW	
52878	NORMAL	0.52	0,77	ALLOW	
3062	NORMAL	8.71	99,127	ALLOW	
1506	NORMAL	2.01	0,77	ALLOW	
60333	NORMAL	0.28	0,77	ALLOW	
79112	NORMAL	1.92	0,107	ALLOW	
87144	NORMAL	0.62	0,59	ALLOW	
88152	NORMAL	0.67	0,107	ALLOW	
45587	NORMAL	0.00	0,77	ALLOW	
40211	NORMAL	0.32	0,77	ALLOW	
52957	NORMAL	7.07	0,77	ALLOW	
31981	NORMAL	4.84	0,77	ALLOW	
69304	NORMAL	9.29	0,77	ALLOW	
65609	NORMAL	2.11	0,74	ALLOW	
52764	NORMAL	7.53	0,59	ALLOW	
40442	NORMAL	7.29	64,77	ALLOW	
6663	NORMAL	1.59	0,77	ALLOW	
783	NORMAL	2.46	0,95	ALLOW	
85055	NORMAL	0.32	0,62	ALLOW	
84014	NORMAL	1.98	0,62	ALLOW	
44858	NORMAL	4.45	0,95	ALLOW	
69195	NORMAL	7.12	0,107	ALLOW	
58261	NORMAL	2.94	0,95	ALLOW	
299	NORMAL	1.90	0,95	ALLOW	
1380	NORMAL	9.92	0,95	ALLOW	
69742	NORMAL	2.25	0,107	ALLOW	
59328	NORMAL	3.73	0,107	ALLOW	
89684	FROZEN	1.89	0,58	ALLOW	
66769	FROZEN	9.26	0,58	ALLOW	
28890	FROZEN	7.58	0,59	ALLOW	
52947	NORMAL	2.86	0,59	ALLOW	
30918	NORMAL	1.36	0,107	ALLOW	
22335	NORMAL	0.23	0,107	ALLOW	
29554	FROZEN	2.51	0,58	ALLOW	
7164	NORMAL	5.15	0,107	ALLOW	
99674	NORMAL	5.35	0,119	ALLOW	
43744	NORMAL	1.00	0,111	ALLOW	
12432	NORMAL	7.57	0,77	ALLOW	
81072	NORMAL	4.32	0,107	ALLOW	
98124	NORMAL	0.49	0,77	ALLOW	
62611	NORMAL	9.42	0,77	ALLOW	
27769	NORMAL	2.45	0,111	ALLOW	
91347	NORMAL	5.03	0,119	ALLOW	
64180	NORMAL	2.48	0,77	ALLOW	
6825	NORMAL	0.44	0,77	ALLOW	
77729	NORMAL	3.40	0,77	ALLOW	
60115	NORMAL	6.56	0,77	ALLOW	
83025	NORMAL	3.74	0,119	ALLOW	
59136	NORMAL	0.77	0,68	ALLOW	
6174	NORMAL	9.53	0,77	ALLOW	
89895	NORMAL	6.51	0,53	ALLOW	
3101	NORMAL	2.43	0,108	ALLOW	
67704	NORMAL	4.77	0,108	ALLOW	
96641	NORMAL	5.95	0,108	ALLOW	
81843	NORMAL	5.10	0,77	ALLOW	
1750	NORMAL	8.91	0,107	ALLOW	
14326	NORMAL	5.54	0,107	ALLOW	
48822	NORMAL	1.20	0,77	ALLOW	
98083	NORMAL	4.19	0,52	ALLOW	
88058	NORMAL	9.61	0,107	ALLOW	
59839	NORMAL	9.50	0,95	ALLOW	
20483	NORMAL	0.69	0,95	ALLOW	
56973	NORMAL	1.08	82,84	ALLOW	
46863	NORMAL	0.46	0,77	ALLOW	
71355	NORMAL	9.82	0,77	ALLOW	
69223	NORMAL	1.47	0,77	ALLOW	
88548	NORMAL	3.30	0,77	ALLOW	
97218	NORMAL	9.27	0,101	ALLOW	
56503	NORMAL	5.63	0,74	ALLOW	
1319	NORMAL	5.14	0,77	ALLOW	
91663	NORMAL	0.82	0,59	ALLOW	
75882	NORMAL	0.45	0,59	ALLOW	
76317	NORMAL	2.42	0,59	ALLOW	
2704	NORMAL	1.08	0,119	ALLOW	
38925	NORMAL	2.91	0,59	ALLOW	
24609	NORMAL	0.46	99,127	ALLOW	
36037	NORMAL	5.26	99,127	ALLOW	
54215	NORMAL	6.98	99,127	ALLOW	
53698	NORMAL	0.02	64,101	ALLOW	
18158	NORMAL	8.66	64,77	ALLOW	
81803	NORMAL	3.86	64,77	ALLOW	
17671	NORMAL	8.30	0,77	ALLOW	
91168	NORMAL	2.60	64,77	ALLOW	
55588	NORMAL	8.46	0,68	ALLOW	
89206	NORMAL	2.79	99,127	ALLOW	
60967	NORMAL	7.19	99,127	ALLOW	
26578	UNRELEASED	8.23	0,122	ALLOW	
81237	NORMAL	7.14	0,77	ALLOW	
36788	NORMAL	7.81	0,77	ALLOW	
46052	NORMAL	0.61	0,77	ALLOW	
36509	NORMAL	9.96	0,77	ALLOW	
88046	NORMAL	0.01	0,77	ALLOW	
77515	NORMAL	7.78	0,95	ALLOW	
53234	FROZEN	7.84	0,122	ALLOW	
64619	FROZEN	1.04	0,122	ALLOW	
24247	FROZEN	4.53	0,122	ALLOW	
97627	FROZEN	2.36	0,122	ALLOW	
96865	NORMAL	5.97	0,107	ALLOW	
63587	FROZEN	3.98	0,122	ALLOW	
62865	FROZEN	7.31	0,122	ALLOW	
87194	NORMAL	4.47	0,122	ALLOW	
72150	NORMAL	5.59	0,77	ALLOW	
33747	NORMAL	0.41	0,77	ALLOW	
70639	NORMAL	3.91	0,77	ALLOW	
67582	NORMAL	2.86	0,77	ALLOW	
44599	NORMAL	8.19	0,77	ALLOW	
23630	NORMAL	0.19	0,77	ALLOW	
4309	NORMAL	4.21	0,77	ALLOW	
56137	NORMAL	0.37	0,59	ALLOW	
58432	NORMAL	2.41	0,77	ALLOW	
53056	NORMAL	3.63	0,71	ALLOW	
3373	NORMAL	7.54	64,77	ALLOW	
65692	NORMAL	3.46	0,77	ALLOW	
11420	NORMAL	3.15	0,77	ALLOW	
30771	NORMAL	5.05	0,77	ALLOW	
43234	NORMAL	3.58	0,77	ALLOW	
69531	NORMAL	7.94	0,119	ALLOW	
5451	NORMAL	3.70	0,59	ALLOW	
12851	FROZEN	4.02	0,77	ALLOW	
57374	FROZEN	9.48	0,77	ALLOW	
27993	FROZEN	2.10	0,77	ALLOW	
56805	NORMAL	1.06	99,127	ALLOW	
43515	NORMAL	3.99	99,127	ALLOW	
15521	NORMAL	2.41	99,127	ALLOW	
2244	NORMAL	2.69	99,127	ALLOW	
3690	NORMAL	1.83	0,77	ALLOW	
27724	NORMAL	4.44	0,108	ALLOW	
51796	NORMAL	2.30	0,101	ALLOW	
83784	NORMAL	7.42	0,62	ALLOW	
21641	NORMAL	9.03	0,108	ALLOW	
66049	NORMAL	7.84	0,77	ALLOW	
91243	NORMAL	6.03	82,84	ALLOW	
29177	NORMAL	2.49	0,101	ALLOW	
59449	NORMAL	7.25	0,108	ALLOW	
306	NORMAL	4.68	0,77	ALLOW	
15842	NORMAL	0.53	0,77	ALLOW	
57193	NORMAL	7.16	0,58	ALLOW	
39839	NORMAL	2.29	0,68	ALLOW	
71166	NORMAL	3.90	0,54	ALLOW	
67389	NORMAL	6.10	0,62	ALLOW	
26816	NORMAL	2.71	0,108	ALLOW	
73594	NORMAL	3.86	0,108	ALLOW	
42181	NORMAL	5.78	0,56	ALLOW	
97985	NORMAL	8.19	0,108	ALLOW	
253	NORMAL	5.49	0,77	ALLOW	
47991	NORMAL	9.83	0,108	ALLOW	
75314	NORMAL	1.26	0,108	ALLOW	
40633	NORMAL	2.74	0,77	ALLOW	
38529	NORMAL	7.47	0,77	ALLOW	
99746	NORMAL	4.49	0,77	ALLOW	
96629	NORMAL	2.79	0,77	ALLOW	
79133	NORMAL	2.33	0,77	ALLOW	
23570	NORMAL	8.78	0,77	ALLOW	
62505	NORMAL	9.49	0,101	ALLOW	
59436	NORMAL	7.18	0,95	ALLOW	
7149	NORMAL	4.32	0,77	ALLOW	
33868	NORMAL	6.55	0,77	ALLOW	
93540	NORMAL	3.81	0,101	ALLOW	
62989	NORMAL	1.91	0,108	ALLOW	
76080	NORMAL	3.48	0,101	ALLOW	
25058	NORMAL	4.35	99,127	ALLOW	
67599	NORMAL	5.99	0,58	ALLOW	
73970	NORMAL	5.36	0,108	ALLOW	
37531	NORMAL	8.89	0,101	ALLOW	
35611	NORMAL	3.68	0,101	ALLOW	
30548	NORMAL	9.44	0,57	ALLOW	
11055	NORMAL	0.67	0,108	ALLOW	
77531	NORMAL	7.92	0,108	ALLOW	
95234	NORMAL	6.44	0,77	ALLOW	
46852	NORMAL	7.22	0,77	ALLOW	
99178	NORMAL	9.74	0,119	ALLOW	
82830	NORMAL	9.97	0,77	ALLOW	
28965	NORMAL	3.52	0,77	ALLOW	
75810	NORMAL	7.33	0,68	ALLOW	
42377	NORMAL	9.49	0,77	ALLOW	
69557	NORMAL	7.89	0,68	ALLOW	
43800	NORMAL	2.96	0,68	ALLOW	
15449	NORMAL	8.27	0,77	ALLOW	
34572	NORMAL	5.23	0,68	ALLOW	
47575	NORMAL	9.58	0,77	ALLOW	
56686	NORMAL	0.47	0,51	ALLOW	
60143	NORMAL	7.20	0,77	ALLOW	
26084	NORMAL	4.91	0,111	ALLOW	
90072	NORMAL	5.57	99,119	ALLOW	
72776	NORMAL	6.23	0,133	ALLOW	
28248	NORMAL	9.82	0,52	ALLOW	
36263	NORMAL	2.72	0,59	ALLOW	
10503	NORMAL	5.11	0,108	ALLOW	
29437	NORMAL	2.12	0,108	ALLOW	
90757	NORMAL	9.82	0,62	ALLOW	
85314	NORMAL	2.45	0,108	ALLOW	
1109	NORMAL	5.88	0,77	ALLOW	
57918	NORMAL	8.70	0,74	ALLOW	
27844	NORMAL	3.61	0,108	ALLOW	
47891	NORMAL	9.22	0,108	ALLOW	
38102	NORMAL	1.63	0,77	ALLOW	
17354	NORMAL	1.59	0,59	ALLOW	
63392	NORMAL	2.65	0,59	ALLOW	
24975	NORMAL	1.35	0,108	ALLOW	
88014	NORMAL	8.75	0,108	ALLOW	
6042	NORMAL	6.39	0,68	ALLOW	
50519	NORMAL	2.94	0,108	ALLOW	
77221	NORMAL	1.81	0,77	ALLOW	
72921	NORMAL	3.56	0,108	ALLOW	
16812	NORMAL	9.73	0,59	ALLOW	
71439	NORMAL	0.38	0,77	ALLOW	
57620	NORMAL	1.11	0,77	ALLOW	
27325	NORMAL	3.77	0,77	ALLOW	
35079	NORMAL	3.07	0,52	ALLOW	
77320	NORMAL	3.86	0,52	ALLOW	
1018	NORMAL	7.95	0,77	ALLOW	
92364	NORMAL	5.24	0,55	ALLOW	
50645	NORMAL	3.04	0,77	ALLOW	
48963	NORMAL	2.11	0,77	ALLOW	
13041	NORMAL	6.13	0,59	ALLOW	
10104	NORMAL	1.79	0,58	ALLOW	
34068	NORMAL	8.13	0,59	ALLOW	
48607	NORMAL	4.83	0,108	ALLOW	
84293	NORMAL	2.58	0,59	ALLOW	
93359	NORMAL	2.00	0,59	ALLOW	
66825	NORMAL	4.26	0,77	ALLOW	
29639	NORMAL	8.32	0,77	ALLOW	
59257	NORMAL	7.78	0,77	ALLOW	
32850	NORMAL	5.60	0,108	ALLOW	
98267	NORMAL	4.52	0,68	ALLOW	
61163	NORMAL	7.83	0,68	ALLOW	
72526	NORMAL	2.12	0,107	ALLOW	
8648	NORMAL	1.75	0,59	ALLOW	
38225	NORMAL	1.76	0,57	ALLOW	
13144	NORMAL	8.89	0,57	ALLOW	
98127	NORMAL	2.31	0,59	ALLOW	
68413	NORMAL	2.26	0,59	ALLOW	
50359	NORMAL	8.66	0,59	ALLOW	
72094	NORMAL	3.53	0,59	ALLOW	
61625	NORMAL	8.40	0,122	ALLOW	
72274	NORMAL	5.97	0,108	ALLOW	
5158	NORMAL	4.13	99,127	ALLOW	
6683	NORMAL	5.36	0,77	ALLOW	
4080	NORMAL	9.34	0,122	ALLOW	
61141	NORMAL	9.65	0,58	ALLOW	
34868	NORMAL	1.82	0,77	ALLOW	
42952	NORMAL	9.29	0,57	ALLOW	
84793	NORMAL	0.31	0,68	ALLOW	
90859	NORMAL	9.67	0,77	ALLOW	
80355	FROZEN	3.79	0,101	ALLOW	
41428	NORMAL	2.67	99,127	ALLOW	
52078	NORMAL	9.92	0,122	ALLOW	
86273	NORMAL	3.81	0,59	ALLOW	
60689	NORMAL	6.25	0,119	ALLOW	
63883	NORMAL	8.21	0,101	ALLOW	
48719	NORMAL	7.79	0,101	ALLOW	
68254	NORMAL	6.75	0,52	ALLOW	
39269	NORMAL	4.99	0,122	ALLOW	
59887	NORMAL	7.03	0,107	ALLOW	
77285	FROZEN	2.41	0,77	ALLOW	
33253	NORMAL	8.15	59,60	ALLOW	
33133	NORMAL	8.12	0,59	ALLOW	
21948	NORMAL	3.26	0,77	ALLOW	
34567	NORMAL	5.56	0,77	ALLOW	
97803	NORMAL	8.04	0,77	ALLOW	
65398	NORMAL	1.44	0,77	ALLOW	
57054	NORMAL	2.81	0,107	ALLOW	
47092	NORMAL	5.42	0,59	ALLOW	
48970	NORMAL	7.84	0,59	ALLOW	
55813	NORMAL	8.37	0,77	ALLOW	
92484	NORMAL	1.74	0,108	ALLOW	
2410	NORMAL	6.40	0,119	ALLOW	
86647	NORMAL	7.99	0,83	ALLOW	
57019	NORMAL	7.30	0,119	ALLOW	
15390	NORMAL	8.05	0,77	ALLOW	
97903	FROZEN	4.51	0,77	ALLOW	
76480	NORMAL	3.41	0,58	ALLOW	
9354	NORMAL	0.40	0,77	ALLOW	
79916	NORMAL	1.37	99,127	ALLOW	
93561	NORMAL	7.88	0,77	ALLOW	
95181	NORMAL	6.40	0,108	ALLOW	
72901	FROZEN	0.01	0,109	ALLOW	
23941	NORMAL	8.63	0,77	ALLOW	
86640	NORMAL	1.90	0,108	ALLOW	
4471	NORMAL	3.56	0,61	ALLOW	
8753	NORMAL	5.50	0,108	ALLOW	
95578	NORMAL	8.01	0,77	ALLOW	
11620	NORMAL	2.54	0,77	ALLOW	
26581	NORMAL	1.29	99,127	ALLOW	
33943	NORMAL	6.49	0,77	ALLOW	
59828	NORMAL	2.91	0,77	ALLOW	
95487	FROZEN	2.31	0,58	ALLOW	
45696	NORMAL	6.44	0,77	ALLOW	
16644	NORMAL	8.24	0,77	ALLOW	
56846	NORMAL	8.31	0,135	ALLOW	
83515	NORMAL	9.09	0,58	ALLOW	
27457	NORMAL	0.48	0,77	ALLOW	
73781	NORMAL	4.11	0,108	ALLOW	
27139	NORMAL	0.22	0,77	ALLOW	
70129	NORMAL	0.35	0,77	ALLOW	
39368	NORMAL	4.71	0,68	ALLOW	
62097	NORMAL	2.01	0,59	ALLOW	
59781	NORMAL	5.00	0,77	ALLOW	
33635	NORMAL	1.46	0,68	ALLOW	
32307	NORMAL	8.45	0,135	ALLOW	
93776	NORMAL	3.21	0,59	ALLOW	
13481	NORMAL	5.15	0,59	ALLOW	
4457	NORMAL	5.05	0,77	ALLOW	
75043	NORMAL	6.60	0,59	ALLOW	
20172	NORMAL	5.48	0,119	ALLOW	
69905	NORMAL	8.16	0,122	ALLOW	
348	NORMAL	8.85	0,77	ALLOW	
85163	NORMAL	9.22	0,122	ALLOW	
89763	NORMAL	7.18	0,60	ALLOW	
67849	NORMAL	4.12	0,59	ALLOW	
26192	NORMAL	9.01	0,59	ALLOW	
98081	NORMAL	7.55	0,77	ALLOW	
95565	NORMAL	8.66	0,122	ALLOW	
81358	NORMAL	5.81	0,122	ALLOW	
14155	NORMAL	3.24	0,54	ALLOW	
42531	NORMAL	6.27	0,77	ALLOW	
29843	NORMAL	9.44	0,135	ALLOW	
19273	NORMAL	5.45	0,108	ALLOW	
97826	NORMAL	2.42	0,107	ALLOW	
6550	NORMAL	4.10	0,107	ALLOW	
45439	NORMAL	4.17	0,107	ALLOW	
33274	NORMAL	9.38	0,107	ALLOW	
93914	NORMAL	0.49	0,107	ALLOW	
72101	NORMAL	9.34	0,107	ALLOW	
88674	NORMAL	8.81	0,107	ALLOW	
9034	NORMAL	0.68	0,107	ALLOW	
4997	NORMAL	9.75	0,107	ALLOW	
73293	NORMAL	0.95	0,107	ALLOW	
32610	NORMAL	7.62	0,107	ALLOW	
43747	NORMAL	1.80	0,107	ALLOW	
4913	NORMAL	8.30	0,77	ALLOW	
76428	NORMAL	0.18	0,77	ALLOW	
69190	NORMAL	1.60	0,68	ALLOW	
10256	NORMAL	1.41	0,77	ALLOW	
488	NORMAL	1.40	0,108	ALLOW	
89834	NORMAL	3.99	0,108	ALLOW	
48558	NORMAL	8.31	0,108	ALLOW	
32625	NORMAL	9.86	0,108	ALLOW	
78694	NORMAL	7.35	0,77	ALLOW	
97235	NORMAL	5.92	0,77	ALLOW	
7081	UNRELEASED	5.50	0,77	ALLOW	
96759	NORMAL	4.56	99,127	ALLOW	
60662	NORMAL	1.17	0,59	ALLOW	
52650	NORMAL	1.15	0,77	ALLOW	
31703	NORMAL	0.37	0,61	ALLOW	
94518	NORMAL	4.91	0,107	ALLOW	
11082	NORMAL	9.37	0,107	ALLOW	
97945	NORMAL	8.47	0,68	ALLOW	
27776	NORMAL	7.85	0,62	ALLOW	
77791	FROZEN	3.30	0,122	ALLOW	
67787	UNRELEASED	1.44	0,122	ALLOW	
84840	NORMAL	3.52	0,122	ALLOW	
79257	NORMAL	6.37	0,61	ALLOW	
58357	NORMAL	3.08	0,77	ALLOW	
8478	NORMAL	4.95	0,107	ALLOW	
84592	NORMAL	6.72	0,107	ALLOW	
41816	NORMAL	4.08	0,107	ALLOW	
90235	NORMAL	6.55	0,107	ALLOW	
58270	NORMAL	4.44	0,107	ALLOW	
48646	NORMAL	4.39	0,107	ALLOW	
17450	FROZEN	5.75	0,101	ALLOW	
24656	NORMAL	1.92	0,77	ALLOW	
5358	NORMAL	9.92	0,77	ALLOW	
79563	NORMAL	1.85	0,77	ALLOW	
9879	FROZEN	3.19	0,135	ALLOW	
92795	NORMAL	7.69	0,77	ALLOW	
21245	FROZEN	8.67	0,57	ALLOW	
74353	NORMAL	7.24	0,77	ALLOW	
69076	NORMAL	2.45	0,77	ALLOW	
65245	NORMAL	3.66	0,77	ALLOW	
2474	NORMAL	2.22	0,108	ALLOW	
19006	NORMAL	7.63	0,61	ALLOW	
16358	NORMAL	3.31	0,59	ALLOW	
29556	NORMAL	2.45	0,122	ALLOW	
54722	NORMAL	5.72	0,122	ALLOW	
16876	NORMAL	2.50	0,122	ALLOW	
12069	NORMAL	7.78	0,122	ALLOW	
68468	NORMAL	6.90	0,122	ALLOW	
15866	NORMAL	8.69	0,108	ALLOW	
41978	NORMAL	7.23	0,108	ALLOW	
14894	NORMAL	2.57	0,111	ALLOW	
7182	NORMAL	2.67	0,77	ALLOW	
56954	NORMAL	7.24	0,77	ALLOW	
77566	NORMAL	9.49	0,107	ALLOW	
2058	FROZEN	2.75	0,52	ALLOW	
737	NORMAL	0.84	0,77	ALLOW	
12417	NORMAL	2.95	59,60	ALLOW	
